#Parameters = {H=1.52; R=0.5; a=21.9; delta=0.5; feed_x=3.53015; feed_y=17.264891287914; gap=2.01579; gnd_x=100; gnd_y=60; mod_ratio=1.0715; patch_x=26.0766; patch_y=20.438637424172; res_ratio=26.36; res_x=12.300513299113; res_y=0.5; short_pos=-13.235108712086; t=0.035}
#"Frequency / GHz"	"S1,1 [Magnitude]"
#------------------------------------
3.7999999523163	-0.55822110438409
3.8010001182556	-0.54955891571042
3.8020000457764	-0.54117293272093
3.8029999732971	-0.53307165072373
3.8039999008179	-0.52526391441774
3.8050000667572	-0.51775822158110
3.8059999942780	-0.51056089827340
3.8069999217987	-0.50368017007849
3.8080000877380	-0.49711946724819
3.8090000152588	-0.49088486832603
3.8099999427795	-0.48498102454475
3.8110001087189	-0.47941138594871
3.8120000362396	-0.47417954887674
3.8129999637604	-0.46928497636571
3.8139998912811	-0.46473185173705
3.8150000572205	-0.46051666342107
3.8159999847412	-0.45664233141888
3.8169999122620	-0.45310490264590
3.8180000782013	-0.44990294555339
3.8190000057220	-0.44703374227769
3.8199999332428	-0.44449177529475
3.8210000991821	-0.44227327435204
3.8220000267029	-0.44037195933612
3.8229999542236	-0.43878010408538
3.8239998817444	-0.43749212226211
3.8250000476837	-0.43649776407183
3.8259999752045	-0.43578873272057
3.8269999027252	-0.43535483688406
3.8280000686646	-0.43518523118260
3.8289999961853	-0.43526859732530
3.8299999237061	-0.43559322423388
3.8310000896454	-0.43614301211582
3.8320000171661	-0.43690941114968
3.8329999446869	-0.43787355523041
3.8340001106262	-0.43902345069420
3.8350000381470	-0.44034200367921
3.8359999656677	-0.44181474717873
3.8369998931885	-0.44342355318567
3.8380000591278	-0.44515418556501
3.8389999866486	-0.44698774587230
3.8399999141693	-0.44890464261592
3.8410000801086	-0.45089218317760
3.8420000076294	-0.45292811613298
3.8429999351501	-0.45499565605536
3.8440001010895	-0.45707889282894
3.8450000286102	-0.45915567355481
3.8459999561310	-0.46120995824376
3.8469998836517	-0.46322474723223
3.8480000495911	-0.46518048775570
3.8489999771118	-0.46705902079338
3.8499999046326	-0.46884468525422
3.8510000705719	-0.47052008134752
3.8519999980927	-0.47206831525033
3.8529999256134	-0.47347334870051
3.8540000915527	-0.47471940979619
3.8550000190735	-0.47579168505592
3.8559999465942	-0.47667652177033
3.8570001125336	-0.47736101870000
3.8580000400543	-0.47783168122155
3.8589999675751	-0.47807650399747
3.8599998950958	-0.47808473831858
3.8610000610352	-0.47784744480477
3.8619999885559	-0.47735432308505
3.8629999160767	-0.47659906092545
3.8640000820160	-0.47557344263600
3.8650000095367	-0.47427323149757
3.8659999370575	-0.47269262621511
3.8670001029968	-0.47082953677495
3.8680000305176	-0.46868128493172
3.8689999580383	-0.46624679240821
3.8699998855591	-0.46352726107129
3.8710000514984	-0.46052226394798
3.8719999790192	-0.45723626585645
3.8729999065399	-0.45367384586310
3.8740000724792	-0.44983853824602
3.8750000000000	-0.44573734707574
3.8759999275208	-0.44137881968363
3.8770000934601	-0.43676929972583
3.8780000209808	-0.43191999590293
3.8789999485016	-0.42684210729933
3.8800001144409	-0.42154673409790
3.8810000419617	-0.41604696402495
3.8819999694824	-0.41035678907351
3.8829998970032	-0.40448940493295
3.8840000629425	-0.39846250562384
3.8849999904633	-0.39229048804116
3.8859999179840	-0.38599136519493
3.8870000839233	-0.37958052259529
3.8880000114441	-0.37307864887872
3.8889999389648	-0.36650420434619
3.8900001049042	-0.35987361931641
3.8910000324249	-0.35320927594003
3.8919999599457	-0.34652792178768
3.8929998874664	-0.33985168757401
3.8940000534058	-0.33319934553542
3.8949999809265	-0.32659112155924
3.8959999084473	-0.32004648108441
3.8970000743866	-0.31358613020365
3.8980000019073	-0.30722941789618
3.8989999294281	-0.30099599973415
3.9000000953674	-0.29490508558516
3.9010000228882	-0.28897472107993
3.9019999504089	-0.28322446537673
3.9030001163483	-0.27767171109720
3.9040000438690	-0.27233457062417
3.9049999713898	-0.26722725756241
3.9059998989105	-0.26236877471892
3.9070000648499	-0.25777367302951
3.9079999923706	-0.25345541678755
3.9089999198914	-0.24942783723662
3.9100000858307	-0.24570470549425
3.9110000133514	-0.24229735208990
3.9119999408722	-0.23921749358594
3.9130001068115	-0.23647242876352
3.9140000343323	-0.23407382219597
3.9149999618530	-0.23202779539998
3.9159998893738	-0.23034231339896
3.9170000553131	-0.22902154632250
3.9179999828339	-0.22806927767111
3.9189999103546	-0.22748996301399
3.9200000762939	-0.22728408203706
3.9210000038147	-0.22745371248344
3.9219999313354	-0.22799728130826
3.9230000972748	-0.22891107811592
3.9240000247955	-0.23019463958398
3.9249999523163	-0.23184216289384
3.9260001182556	-0.23384829955998
3.9270000457764	-0.23620401955445
3.9279999732971	-0.23890281812040
3.9289999008179	-0.24193474963347
3.9300000667572	-0.24528773365138
3.9309999942780	-0.24895004043523
3.9319999217987	-0.25290904321903
3.9330000877380	-0.25714892530391
3.9340000152588	-0.26165359038894
3.9349999427795	-0.26640589592130
3.9360001087189	-0.27138926075650
3.9370000362396	-0.27658254058525
3.9379999637604	-0.28196693514108
3.9389998912811	-0.28752123462417
3.9400000572205	-0.29322295286972
3.9409999847412	-0.29904792254631
3.9419999122620	-0.30497386691353
3.9430000782013	-0.31097680513280
3.9440000057220	-0.31703000325124
3.9449999332428	-0.32311039832796
3.9460000991821	-0.32918894257476
3.9470000267029	-0.33524029261922
3.9479999542236	-0.34123905564109
3.9489998817444	-0.34715571909104
3.9500000476837	-0.35296697156546
3.9509999752045	-0.35864203691308
3.9519999027252	-0.36415625041791
3.9530000686646	-0.36948401243313
3.9539999961853	-0.37459602410392
3.9549999237061	-0.37946873020505
3.9560000896454	-0.38407738274545
3.9570000171661	-0.38839600022477
3.9579999446869	-0.39240292477768
3.9590001106262	-0.39607401540220
3.9600000381470	-0.39938716547310
3.9609999656677	-0.40232463928560
3.9619998931885	-0.40486497094500
3.9630000591278	-0.40699058987318
3.9639999866486	-0.40868709050369
3.9649999141693	-0.40993703629933
3.9660000801086	-0.41073033056900
3.9670000076294	-0.41105403598783
3.9679999351501	-0.41089949215710
3.9690001010895	-0.41025797002716
3.9700000286102	-0.40912434594238
3.9709999561310	-0.40749626422063
3.9719998836517	-0.40537203698618
3.9730000495911	-0.40274982999439
3.9739999771118	-0.39963581227374
3.9749999046326	-0.39603039677206
3.9760000705719	-0.39194426440112
3.9769999980927	-0.38738379584585
3.9779999256134	-0.38236210467814
3.9790000915527	-0.37689034781182
3.9800000190735	-0.37098398802857
3.9809999465942	-0.36465888899853
3.9820001125336	-0.35793591572211
3.9830000400543	-0.35083470018724
3.9839999675751	-0.34337640155855
3.9849998950958	-0.33558586479286
3.9860000610352	-0.32748781682841
3.9869999885559	-0.31911012677458
3.9879999160767	-0.31048099551498
3.9890000820160	-0.30162758076124
3.9900000095367	-0.29258299438607
3.9909999370575	-0.28337811073859
3.9920001029968	-0.27404435382646
3.9930000305176	-0.26461479872688
3.9939999580383	-0.25512336539565
3.9949998855591	-0.24560385320341
3.9960000514984	-0.23609394158305
3.9969999790192	-0.22662368826676
3.9979999065399	-0.21722936753189
3.9990000724792	-0.20794858934002
4.0000000000000	-0.19881233849350
