Time,V(OUTPUT)
4.825444707844e-008,-4.832818086819e+000
4.825614164897e-008,-5.022427247661e+000
4.825953079003e-008,-5.385831053034e+000
4.826234149246e-008,-5.669641452350e+000
4.826477093470e-008,-5.900888596024e+000
4.826710251532e-008,-6.109640116092e+000
4.827049056498e-008,-6.386106837507e+000
4.827401321986e-008,-6.636295804530e+000
4.827454081774e-008,-6.670449892471e+000
4.827559601349e-008,-6.735878558622e+000
4.827770640500e-008,-6.854864914730e+000
4.828192718801e-008,-7.043368226728e+000
4.828676060665e-008,-7.176077141532e+000
4.829418644899e-008,-7.209988742273e+000
4.830097055187e-008,-7.066292577670e+000
4.830432585973e-008,-6.936637618504e+000
4.830790453948e-008,-6.756255066951e+000
4.831431102016e-008,-6.327493404215e+000
4.832056761611e-008,-5.781769201425e+000
4.832513764509e-008,-5.313745117943e+000
4.833093367292e-008,-4.655615708218e+000
4.833652742914e-008,-3.969372910275e+000
4.834155220547e-008,-3.335399471428e+000
4.834612587242e-008,-2.748798378465e+000
4.835378891098e-008,-1.736502379049e+000
4.836094845327e-008,-7.243727772039e-001
4.836665716962e-008,1.443934460033e-001
4.837209158236e-008,1.022228190626e+000
4.837707561333e-008,1.857701657945e+000
4.838231357521e-008,2.748829774245e+000
4.838800773964e-008,3.691232430708e+000
4.839248318117e-008,4.385727341930e+000
4.839681965191e-008,5.010980650579e+000
4.840011384172e-008,5.446361982327e+000
4.840283432227e-008,5.778523911877e+000
4.840490651500e-008,6.014070651168e+000
4.840720608140e-008,6.256899940187e+000
4.841149380322e-008,6.654919354162e+000
4.841738951168e-008,7.080196584753e+000
4.842407029596e-008,7.396775599304e+000
4.842891681133e-008,7.525146361857e+000
4.843345773647e-008,7.574197147371e+000
4.843957245125e-008,7.544419171739e+000
4.844170576203e-008,7.508155074067e+000
4.844346072300e-008,7.467678527412e+000
4.844522878070e-008,7.416477194799e+000
4.844686441597e-008,7.359307403060e+000
4.845004946642e-008,7.217485557757e+000
4.845436556448e-008,6.953977414126e+000
4.845969302064e-008,6.504944825061e+000
4.846532242905e-008,5.881648068656e+000
4.847041050621e-008,5.198335227941e+000
4.847601372117e-008,4.331822414147e+000
4.848191961596e-008,3.328804341359e+000
4.848259073210e-008,3.210616526170e+000
4.848393296438e-008,2.972542004412e+000
4.848661742894e-008,2.491750208648e+000
4.848985122831e-008,1.910247874255e+000
4.849301736126e-008,1.342271570372e+000
4.849656075262e-008,7.167004617638e-001
4.849987968069e-008,1.442451752153e-001
4.850421251345e-008,-5.791657231615e-001
4.850878690800e-008,-1.308268266687e+000
4.851294147980e-008,-1.938877106737e+000
4.851936542277e-008,-2.856375953595e+000
4.852381394326e-008,-3.452614510529e+000
4.852860443375e-008,-4.059801193467e+000
4.853433425037e-008,-4.738353834834e+000
4.853526757384e-008,-4.843921644141e+000
4.853713422076e-008,-5.050649364290e+000
4.853760088249e-008,-5.101407682394e+000
4.853853420596e-008,-5.201770982265e+000
4.854040085288e-008,-5.397705493733e+000
4.854291033066e-008,-5.650229690347e+000
4.854538597524e-008,-5.885999092389e+000
4.854767280872e-008,-6.091133905964e+000
4.855101793023e-008,-6.365421257174e+000
4.855644215663e-008,-6.735542460493e+000
4.856189475927e-008,-7.006293824065e+000
4.856765004174e-008,-7.170388353433e+000
4.857361996496e-008,-7.209514557744e+000
4.858011885031e-008,-7.105675935131e+000
4.858555471824e-008,-6.905919379545e+000
4.859158139393e-008,-6.567658954856e+000
4.859801916123e-008,-6.078680413886e+000
4.860475597038e-008,-5.439724604882e+000
4.861180419052e-008,-4.661059528949e+000
4.861870325353e-008,-3.825641481916e+000
4.862532583015e-008,-2.978178399786e+000
4.863583376814e-008,-1.570761714539e+000
4.864220532422e-008,-6.593420546530e-001
4.864758516728e-008,1.573273732335e-001
4.865254227721e-008,9.512034646450e-001
4.865607038905e-008,1.537735403928e+000
4.866039594585e-008,2.268648342116e+000
4.866496306445e-008,3.040113996491e+000
4.867171369792e-008,4.124651876535e+000
4.867452985732e-008,4.545643634754e+000
4.867862985943e-008,5.117649923374e+000
4.868324790973e-008,5.698768444648e+000
4.868551655332e-008,5.957385690477e+000
4.868856154158e-008,6.275403371907e+000
4.869327927249e-008,6.698768948508e+000
4.869877189290e-008,7.082363858993e+000
4.870394873674e-008,7.336949966935e+000
4.870794833064e-008,7.466915820441e+000
4.871204178439e-008,7.543838314745e+000
4.871651213275e-008,7.570719506539e+000
4.872088352809e-008,7.539395930127e+000
4.872419372500e-008,7.475517481019e+000
4.872639870396e-008,7.412197531865e+000
4.872923741882e-008,7.303260620119e+000
4.873323919551e-008,7.091940704628e+000
4.873809735241e-008,6.732594993561e+000
4.874353831351e-008,6.193734657849e+000
4.875069640061e-008,5.277058789738e+000
4.875584341303e-008,4.498625932257e+000
4.876157614003e-008,3.547730794359e+000
4.876234757344e-008,3.413368857711e+000
4.876389044025e-008,3.142217703270e+000
4.876697617388e-008,2.593187670716e+000
4.877049519078e-008,1.963309069066e+000
4.877508122686e-008,1.146003858133e+000
4.877941187683e-008,3.927386638382e-001
4.878215673184e-008,-7.245937059342e-002
4.878536615675e-008,-6.021363065440e-001
4.878856321252e-008,-1.112070959570e+000
4.879205057901e-008,-1.648052835100e+000
4.879730454800e-008,-2.416828541812e+000
4.880234023826e-008,-3.112977109339e+000
4.880692118118e-008,-3.712958479434e+000
4.881173568233e-008,-4.309599928312e+000
4.881255559180e-008,-4.407753221115e+000
4.881419541075e-008,-4.600916092510e+000
4.881460536549e-008,-4.648543403122e+000
4.881542527496e-008,-4.742978025215e+000
4.881706509391e-008,-4.928488546016e+000
4.882034473180e-008,-5.285179208192e+000
4.882312269242e-008,-5.570842690072e+000
4.882541643806e-008,-5.794275911419e+000
4.882783569397e-008,-6.016783676658e+000
4.883101055807e-008,-6.285415780740e+000
4.883604624834e-008,-6.649304706683e+000
4.883671418124e-008,-6.691434510945e+000
4.883805004706e-008,-6.771076146314e+000
4.884072177870e-008,-6.911235186025e+000
4.884606524197e-008,-7.111972435375e+000
4.885172229902e-008,-7.208057890277e+000
4.885845619779e-008,-7.169115420911e+000
4.886254019280e-008,-7.067137530858e+000
4.886770175713e-008,-6.855221602933e+000
4.887302848570e-008,-6.541054742858e+000
4.887972309430e-008,-6.012157154491e+000
4.888649628324e-008,-5.339918685354e+000
4.889181282547e-008,-4.740860775707e+000
4.889683687420e-008,-4.131312631231e+000
4.890141054116e-008,-3.560882149132e+000
4.890592818324e-008,-2.988830484567e+000
4.891387061857e-008,-1.952550544230e+000
4.892243005511e-008,-7.581411879461e-001
4.892646893918e-008,-1.477479430037e-001
4.893019277429e-008,4.444194516611e-001
4.893371688436e-008,1.029504371760e+000
4.893857358607e-008,1.862797031143e+000
4.894332042081e-008,2.682344525805e+000
4.894849217149e-008,3.547259569065e+000
4.895125121461e-008,3.986594241820e+000
4.895585907857e-008,4.677159700890e+000
4.895932134300e-008,5.156596258147e+000
4.896317177977e-008,5.646662853004e+000
4.896622331639e-008,5.998619860719e+000
4.896947639704e-008,6.336164668407e+000
4.897441677226e-008,6.766041466227e+000
4.898008474324e-008,7.135081537963e+000
4.898449979433e-008,7.335111591515e+000
4.898853940599e-008,7.457740385626e+000
4.899232508674e-008,7.526510568141e+000
4.899709083898e-008,7.556092386597e+000
4.900067715848e-008,7.536926087849e+000
4.900384983980e-008,7.488360947936e+000
4.900653030259e-008,7.421677676474e+000
4.900940175926e-008,7.321524013665e+000
4.901367129119e-008,7.107526724106e+000
4.901903439954e-008,6.714213587216e+000
4.902452119918e-008,6.164557324169e+000
4.902971332254e-008,5.513402768414e+000
4.903488943878e-008,4.750045077172e+000
4.903999352305e-008,3.916931670891e+000
4.904068601231e-008,3.797987573047e+000
4.904207099085e-008,3.557347521421e+000
4.904484094791e-008,3.067406610124e+000
4.904863535981e-008,2.386353683033e+000
4.905306350761e-008,1.587492460024e+000
4.905802134513e-008,7.088816424703e-001
4.906141266897e-008,1.263280488898e-001
4.906468430331e-008,-4.186378965198e-001
4.906868244202e-008,-1.059708680533e+000
4.907247758151e-008,-1.642395378220e+000
4.907832381346e-008,-2.492237881089e+000
4.908498859063e-008,-3.394096013438e+000
4.908898236377e-008,-3.902749754314e+000
4.908959418085e-008,-3.978586643432e+000
4.909081781502e-008,-4.128627365263e+000
4.909326508337e-008,-4.422190705164e+000
4.909379913866e-008,-4.485088674697e+000
4.909486724923e-008,-4.609618819812e+000
4.909513427688e-008,-4.640485617355e+000
4.909566833217e-008,-4.701895371187e+000
4.909673644274e-008,-4.823401699232e+000
4.909887266390e-008,-5.060980722765e+000
4.910314510621e-008,-5.512167484292e+000
4.910598491247e-008,-5.791777055023e+000
4.910802654617e-008,-5.981599192142e+000
4.911005544696e-008,-6.159830845833e+000
4.911290143778e-008,-6.390592192033e+000
4.911759370284e-008,-6.713384485800e+000
4.912263375868e-008,-6.972967205526e+000
4.912966015095e-008,-7.176948405836e+000
4.913653302051e-008,-7.200479219566e+000
4.914296351185e-008,-7.070629506592e+000
4.914796282233e-008,-6.871672931759e+000
4.915341469737e-008,-6.559232232634e+000
4.915954687444e-008,-6.094336125251e+000
4.916729867969e-008,-5.353447848364e+000
4.917146052744e-008,-4.894424362639e+000
4.917717433696e-008,-4.215845187740e+000
4.918434406559e-008,-3.313494412833e+000
4.919166804452e-008,-2.366937553860e+000
4.919882976960e-008,-1.402096617124e+000
4.920472111248e-008,-5.594428950699e-001
4.920988995277e-008,2.283210945714e-001
4.921471973344e-008,1.007757721737e+000
4.921797063130e-008,1.552863902685e+000
4.922196585963e-008,2.234208482838e+000
4.922673888782e-008,3.048345729978e+000
4.923194774588e-008,3.899295958777e+000
4.923534379909e-008,4.423613885712e+000
4.923987817588e-008,5.073919381572e+000
4.924447294311e-008,5.666382405464e+000
4.924980913043e-008,6.263188884220e+000
4.925467310809e-008,6.712045266239e+000
4.926025740556e-008,7.111777508854e+000
4.926826386932e-008,7.470508792671e+000
4.927242280669e-008,7.566013108494e+000
4.927643404212e-008,7.604038820475e+000
4.928319340675e-008,7.560108188852e+000
4.928751095999e-008,7.456850323788e+000
4.929052284265e-008,7.346521883864e+000
4.929400766255e-008,7.174046181731e+000
4.929996448905e-008,6.751961099683e+000
4.930589148412e-008,6.164316311744e+000
4.931139574605e-008,5.470915103729e+000
4.931611565976e-008,4.777421105199e+000
4.932187821819e-008,3.829809182580e+000
4.932265347147e-008,3.695658431264e+000
4.932420397804e-008,3.424223795514e+000
4.932730499118e-008,2.871652351589e+000
4.933193541060e-008,2.036760010308e+000
4.933690270687e-008,1.141578428018e+000
4.934011868013e-008,5.735516925405e-001
4.934387889503e-008,-7.449542965340e-002
4.934685112371e-008,-5.701005780734e-001
4.934998451486e-008,-1.075634357430e+000
4.935330562571e-008,-1.591346049281e+000
4.935717570757e-008,-2.166572641624e+000
4.936232708556e-008,-2.892091898997e+000
4.936729510942e-008,-3.551030656880e+000
4.937278627463e-008,-4.234882422019e+000
4.937806061630e-008,-4.847761300750e+000
4.938360780639e-008,-5.440584015571e+000
4.938449001625e-008,-5.529793442563e+000
4.938625443597e-008,-5.703449554693e+000
4.938978327541e-008,-6.029669344639e+000
4.939363516737e-008,-6.349023988638e+000
4.940059825881e-008,-6.808378223129e+000
4.940740637235e-008,-7.091644246108e+000
4.941265161019e-008,-7.190943601998e+000
4.941834795741e-008,-7.183275189272e+000
4.942263058606e-008,-7.101706747668e+000
4.942743126289e-008,-6.935437055071e+000
4.943179465468e-008,-6.716631769576e+000
4.943854310536e-008,-6.255012730701e+000
4.944542325088e-008,-5.636952423176e+000
4.945154451402e-008,-4.985434146518e+000
4.945926576024e-008,-4.063484511266e+000
4.946628705934e-008,-3.184176844140e+000
4.947319703629e-008,-2.293557118709e+000
4.948119331371e-008,-1.212986166655e+000
4.948697260684e-008,-3.805851603198e-001
4.949209560859e-008,4.027626647134e-001
4.949687809553e-008,1.171302259373e+000
4.950125240125e-008,1.896627170881e+000
4.950655148118e-008,2.786580635931e+000
4.951185565428e-008,3.656321945033e+000
4.951620667694e-008,4.329455034511e+000
4.952024410582e-008,4.914127404854e+000
4.952457475579e-008,5.485900928132e+000
4.952880718033e-008,5.984506617430e+000
4.953313128194e-008,6.428446609748e+000
4.953802072546e-008,6.842111270431e+000
4.954331689501e-008,7.181621871497e+000
4.954782580594e-008,7.382527653547e+000
4.955160202794e-008,7.492368589436e+000
4.955546337865e-008,7.553301762396e+000
4.956015709891e-008,7.565741565298e+000
4.956488647135e-008,7.510841027587e+000
4.956597495461e-008,7.488558831112e+000
4.956742232448e-008,7.452959009884e+000
4.956914072377e-008,7.401412161099e+000
4.957104302289e-008,7.331614392234e+000
4.957363362760e-008,7.213022507543e+000
4.957873771186e-008,6.890734028021e+000
4.958360678270e-008,6.466401410899e+000
4.958981244695e-008,5.760605313419e+000
4.959403977832e-008,5.185588548262e+000
4.959896487403e-008,4.432208276752e+000
4.960415845258e-008,3.571628621283e+000
4.960484794051e-008,3.452495381913e+000
4.960622691638e-008,3.212174294041e+000
4.960898486811e-008,2.725385201021e+000
4.961227942172e-008,2.138825308418e+000
4.961558779965e-008,1.548631425145e+000
4.961906097801e-008,9.365866497586e-001
4.962379107806e-008,1.227750461703e-001
4.962778485119e-008,-5.388682889735e-001
4.963215624653e-008,-1.234053871196e+000
4.963737965650e-008,-2.022433590935e+000
4.964219925082e-008,-2.710082748512e+000
4.964621339664e-008,-3.254808668781e+000
4.965132912244e-008,-3.912588734971e+000
4.965624184902e-008,-4.505644548202e+000
4.965717098880e-008,-4.613514578648e+000
4.965902926838e-008,-4.824999618941e+000
4.966274582753e-008,-5.230190330684e+000
4.966548377038e-008,-5.512237183013e+000
4.966800270690e-008,-5.758227209420e+000
4.967033865310e-008,-5.973944920802e+000
4.967339128111e-008,-6.235186469170e+000
4.967813811586e-008,-6.586710916916e+000
4.967896129952e-008,-6.640760690881e+000
4.968060766682e-008,-6.741885310773e+000
4.968390040144e-008,-6.914928065771e+000
4.968962366970e-008,-7.118742648563e+000
4.969508063791e-008,-7.197493162651e+000
4.970161808583e-008,-7.148300545781e+000
4.970820064468e-008,-6.945817716886e+000
4.971394646841e-008,-6.650230963683e+000
4.971943545084e-008,-6.266306368442e+000
4.972688457624e-008,-5.601366629752e+000
4.973494488209e-008,-4.732588323227e+000
4.974245075996e-008,-3.817759394518e+000
4.974941166861e-008,-2.926061472095e+000
4.975737884220e-008,-1.856915585341e+000
4.976292821507e-008,-1.067206620379e+000
4.976801047146e-008,-2.992715390413e-001
4.977280387234e-008,4.678023791669e-001
4.977626686437e-008,1.045816229838e+000
4.978073794032e-008,1.808232239111e+000
4.978536617696e-008,2.601547140190e+000
4.979245514246e-008,3.762588377068e+000
4.979548375982e-008,4.225182728279e+000
4.979986243111e-008,4.849849844005e+000
4.980312497050e-008,5.278274797436e+000
4.980583271813e-008,5.608235961685e+000
4.980840731573e-008,5.899251583024e+000
4.981084112355e-008,6.153037460504e+000
4.981345319234e-008,6.401565022758e+000
4.981867732991e-008,6.820255809073e+000
4.982476439605e-008,7.178224806854e+000
4.982900409655e-008,7.349781170062e+000
4.983345479982e-008,7.466200282873e+000
4.983827439414e-008,7.527812071611e+000
4.984354073226e-008,7.518855856232e+000
4.984583411410e-008,7.488662951753e+000
4.984671714251e-008,7.472541199214e+000
4.984848319932e-008,7.432115127576e+000
4.985022615497e-008,7.380601407596e+000
4.985198693671e-008,7.315872890688e+000
4.985498208466e-008,7.173691873401e+000
4.985991445633e-008,6.843532188573e+000
4.986503163732e-008,6.371758869653e+000
4.987002439943e-008,5.789052418229e+000
4.987591137674e-008,4.962301759417e+000
4.988139963157e-008,4.085584453581e+000
4.988209057469e-008,3.969393930560e+000
4.988347246094e-008,3.734263625960e+000
4.988623623344e-008,3.255054450232e+000
4.988924702470e-008,2.724945953893e+000
4.989337831344e-008,1.992123917999e+000
4.989776135030e-008,1.224176742361e+000
4.990188681827e-008,5.166969048666e-001
4.990506823074e-008,-1.290226212496e-002
4.990972338842e-008,-7.612194251981e-001
4.991397473045e-008,-1.416556794185e+000
4.991845744794e-008,-2.080252708376e+000
4.992460999770e-008,-2.948127779592e+000
4.992880677005e-008,-3.511735312900e+000
4.993305665689e-008,-4.058436070560e+000
4.993951843485e-008,-4.837184185258e+000
4.994587325623e-008,-5.533316459395e+000
4.994877308914e-008,-5.822836748732e+000
4.995180170649e-008,-6.103343492996e+000
4.995462295906e-008,-6.341958893226e+000
4.995652489438e-008,-6.489362444050e+000
4.995840791221e-008,-6.623701974872e+000
4.996029093004e-008,-6.745927611243e+000
4.996405696570e-008,-6.950761153107e+000
4.996762000215e-008,-7.093782743781e+000
4.997405267627e-008,-7.226548122939e+000
4.997985088689e-008,-7.213616060481e+000
4.998522709198e-008,-7.095497717099e+000
4.998952863812e-008,-6.930385383582e+000
4.999354060115e-008,-6.720864043939e+000
4.999966695746e-008,-6.299720479335e+000
5.000638193874e-008,-5.701479320831e+000
5.001147219869e-008,-5.165252193209e+000
5.001844474887e-008,-4.348057516077e+000
5.002337930332e-008,-3.731105192832e+000
5.002937614759e-008,-2.958571474880e+000
5.003634578739e-008,-2.034811126485e+000
5.004225168218e-008,-1.216494880166e+000
5.004760023862e-008,-4.305749522167e-001
5.005283892811e-008,3.883568006751e-001
5.005858838981e-008,1.343913101487e+000
5.006267384001e-008,2.041294040835e+000
5.006763604311e-008,2.883950987293e+000
5.007185246054e-008,3.578346624598e+000
5.007538930354e-008,4.135164170781e+000
5.008008375139e-008,4.827588409478e+000
5.008392982259e-008,5.345450958370e+000
5.008562311982e-008,5.558687988324e+000
5.008700973544e-008,5.726246484816e+000
5.008868993596e-008,5.920393252010e+000
5.009041160943e-008,6.108954033097e+000
5.009266169932e-008,6.338737762714e+000
5.009594133721e-008,6.637938068627e+000
5.010250061300e-008,7.105714164035e+000
5.010725108573e-008,7.338809386218e+000
5.011140274714e-008,7.475966879545e+000
5.011531939513e-008,7.552980505100e+000
5.012138317820e-008,7.585847013125e+000
5.012406145820e-008,7.567392219365e+000
5.012674373998e-008,7.527018756068e+000
5.012938709538e-008,7.463461648292e+000
5.013202644900e-008,7.374373497281e+000
5.013508089601e-008,7.234448139756e+000
5.014024537072e-008,6.896177469184e+000
5.014516828364e-008,6.450614225758e+000
5.015023162255e-008,5.868492015404e+000
5.015448369218e-008,5.291374143676e+000
5.015884126319e-008,4.625596751145e+000
5.016464893256e-008,3.659257442114e+000
5.016535442760e-008,3.535975004943e+000
5.016676541768e-008,3.287180033670e+000
5.016958739784e-008,2.783101921535e+000
5.017293906772e-008,2.179737926448e+000
5.017615504098e-008,1.600466025518e+000
5.018016845920e-008,8.890551525744e-001
5.018350303058e-008,3.119719430875e-001
5.018666152378e-008,-2.200215009262e-001
5.019065020374e-008,-8.693251283896e-001
5.019460468670e-008,-1.486486862515e+000
5.019870832680e-008,-2.099404166167e+000
5.020443450544e-008,-2.910205893942e+000
5.020958151786e-008,-3.596099910894e+000
5.021443458159e-008,-4.205963477172e+000
5.022068462918e-008,-4.935876710495e+000
5.022596406402e-008,-5.497888085153e+000
5.023015574320e-008,-5.902865280044e+000
5.023557778682e-008,-6.363366414225e+000
5.024032389397e-008,-6.693413181508e+000
5.024615411881e-008,-6.993122791214e+000
5.025203673054e-008,-7.169171118240e+000
5.025785676903e-008,-7.216119285964e+000
5.026328827139e-008,-7.147502844889e+000
5.026900062571e-008,-6.962363591979e+000
5.027276811657e-008,-6.780174185540e+000
5.027633952036e-008,-6.564014648701e+000
5.028195510445e-008,-6.141703997055e+000
5.028803926021e-008,-5.575720707560e+000
5.029375161453e-008,-4.960198322851e+000
5.030115708419e-008,-4.071735105541e+000
5.030735692767e-008,-3.292292064095e+000
5.031493702031e-008,-2.312954478476e+000
5.032307154093e-008,-1.211902422637e+000
5.032929321228e-008,-3.140376779257e-001
5.033455445723e-008,4.929506864515e-001
5.033950210841e-008,1.292239064029e+000
5.034285450588e-008,1.850969615141e+000
5.034710220994e-008,2.565624990715e+000
5.035210588599e-008,3.399238694777e+000
5.035645327066e-008,4.090422804016e+000
5.035962958996e-008,4.569178727247e+000
5.036387729401e-008,5.165782153831e+000
5.036868597440e-008,5.774098930792e+000
5.037301953476e-008,6.252098538558e+000
5.037744113420e-008,6.667491994638e+000
5.038250447310e-008,7.046115735159e+000
5.038818190283e-008,7.346995766637e+000
5.039215966886e-008,7.483595851922e+000
5.039620000812e-008,7.565328223123e+000
5.040041933594e-008,7.593842310586e+000
5.040582464485e-008,7.552308206507e+000
5.040883288953e-008,7.489811443168e+000
5.041056765972e-008,7.440235911707e+000
5.041337945354e-008,7.336522343274e+000
5.041617123848e-008,7.202882181195e+000
5.042175480835e-008,6.829754941832e+000
5.042718267273e-008,6.322721441639e+000
5.043319479651e-008,5.596997401139e+000
5.043744613854e-008,4.993417345762e+000
5.044202853665e-008,4.270699216716e+000
5.044281343057e-008,4.140835009541e+000
5.044438321843e-008,3.876601645324e+000
5.044752279414e-008,3.334277247879e+000
5.045231546742e-008,2.485902351227e+000
5.045735334047e-008,1.582302425748e+000
5.046038450441e-008,1.044228902205e+000
5.046404940426e-008,4.055900968619e-001
5.046781762271e-008,-2.323749938943e-001
5.047198965681e-008,-9.131905038327e-001
5.047587792856e-008,-1.520337261159e+000
5.048007833889e-008,-2.146709458492e+000
5.048577905168e-008,-2.949857942138e+000
5.049042184023e-008,-3.565345796889e+000
5.049587808085e-008,-4.245201488748e+000
5.050176287537e-008,-4.925318012252e+000
5.050593490946e-008,-5.370736515235e+000
5.050903301221e-008,-5.679645382227e+000
5.051262733528e-008,-6.011183879490e+000
5.051607541159e-008,-6.299326631314e+000
5.052297156422e-008,-6.766754178055e+000
5.052679653513e-008,-6.955486902268e+000
5.053180093878e-008,-7.120955720339e+000
5.053819577793e-008,-7.195914381371e+000
5.054408857600e-008,-7.132418307360e+000
5.055001920905e-008,-6.945712086868e+000
5.055592510385e-008,-6.640921801630e+000
5.056231557742e-008,-6.185133506424e+000
5.056891414338e-008,-5.588277708751e+000
5.057598346380e-008,-4.832702685867e+000
5.058300912847e-008,-3.998737961728e+000
5.059049608885e-008,-3.054294184941e+000
5.060077556177e-008,-1.675886063300e+000
5.060780340923e-008,-6.639099056302e-001
5.061346192147e-008,2.012885508363e-001
5.061869988335e-008,1.041633660604e+000
5.062226728537e-008,1.631198827446e+000
5.062686278020e-008,2.398070612268e+000
5.063151866548e-008,3.169817103784e+000
5.063857197879e-008,4.273428869240e+000
5.064147836006e-008,4.693623951990e+000
5.064557690698e-008,5.244402432752e+000
5.064984643891e-008,5.761990106889e+000
5.065429350420e-008,6.233367121459e+000
5.065885407444e-008,6.642452343143e+000
5.066438161944e-008,7.032362850337e+000
5.067040247436e-008,7.326070881778e+000
5.067454176665e-008,7.453137388772e+000
5.067855882285e-008,7.521402644881e+000
5.068375894975e-008,7.536357499381e+000
5.068901510154e-008,7.465981655791e+000
5.069231183793e-008,7.373643626342e+000
5.069668250567e-008,7.187040095428e+000
5.070126126580e-008,6.900564351107e+000
5.070595571365e-008,6.500820190701e+000
5.071132900835e-008,5.912282712476e+000
5.071706246295e-008,5.147671787958e+000
5.072243357486e-008,4.320925248984e+000
5.072714111943e-008,3.539437055151e+000
5.072783779238e-008,3.419503349100e+000
5.072923113826e-008,3.177753418600e+000
5.073201783002e-008,2.688785969884e+000
5.073537641206e-008,2.095450757506e+000
5.073956372567e-008,1.356704343569e+000
5.074376049802e-008,6.302077873258e-001
5.074856335764e-008,-1.769596242770e-001
5.075261679363e-008,-8.309128272660e-001
5.075660838397e-008,-1.449553678918e+000
5.076119878563e-008,-2.129957350048e+000
5.076617044747e-008,-2.831386281642e+000
5.077153937659e-008,-3.548890209950e+000
5.077693740955e-008,-4.228261050424e+000
5.078330241727e-008,-4.970724689887e+000
5.078800123070e-008,-5.470369310299e+000
5.078877375550e-008,-5.548480878170e+000
5.079031880509e-008,-5.700666502205e+000
5.079340890429e-008,-5.987802090317e+000
5.079843149783e-008,-6.399219749700e+000
5.080146593596e-008,-6.610516948534e+000
5.080203691673e-008,-6.647051042485e+000
5.080317887828e-008,-6.716825978847e+000
5.080546280137e-008,-6.842756015683e+000
5.080603378215e-008,-6.871340670563e+000
5.080717574370e-008,-6.924940079001e+000
5.080945966679e-008,-7.017650243532e+000
5.081402751298e-008,-7.144378230856e+000
5.082098332846e-008,-7.188242333403e+000
5.082671023470e-008,-7.093464087138e+000
5.083256083222e-008,-6.877218592697e+000
5.083783953946e-008,-6.581554883235e+000
5.084367412988e-008,-6.148113412471e+000
5.084955237603e-008,-5.608282452788e+000
5.085609418952e-008,-4.909269460861e+000
5.086341380288e-008,-4.043125368467e+000
5.087158324809e-008,-3.009644790557e+000
5.087959116704e-008,-1.934612302951e+000
5.088603839308e-008,-1.013314469158e+000
5.089157757962e-008,-1.730688495141e-001
5.089666638437e-008,6.392417430969e-001
5.090046006867e-008,1.265722124352e+000
5.090530294606e-008,2.077301237696e+000
5.090993191029e-008,2.852111091459e+000
5.091676403449e-008,3.941962538959e+000
5.091981375213e-008,4.395546410603e+000
5.092390138511e-008,4.964115225082e+000
5.092804140500e-008,5.489894184927e+000
5.093043774164e-008,5.768673804486e+000
5.093331101730e-008,6.077102264882e+000
5.093608279335e-008,6.346834237686e+000
5.094162634546e-008,6.800760892843e+000
5.094811213408e-008,7.184383245425e+000
5.095218448755e-008,7.347964132455e+000
5.095663591842e-008,7.464400439580e+000
5.096133254906e-008,7.520911472537e+000
5.096638351884e-008,7.508321482884e+000
5.097010007799e-008,7.446647138402e+000
5.097417897982e-008,7.322529606632e+000
5.097830372020e-008,7.126570397764e+000
5.098310512463e-008,6.797196980602e+000
5.098922857055e-008,6.210829569787e+000
5.099493146613e-008,5.505011982766e+000
5.100015778649e-008,4.743338721057e+000
5.100566350361e-008,3.852905394873e+000
5.100633389216e-008,3.739566594945e+000
5.100767466925e-008,3.510672968224e+000
5.101035622342e-008,3.045965146507e+000
5.101352453917e-008,2.490253249828e+000
5.101740044179e-008,1.807021510158e+000
5.102234591018e-008,9.463134986644e-001
5.102691739435e-008,1.731242162326e-001
5.103106760057e-008,-5.039714080292e-001
5.103516178192e-008,-1.147010358980e+000
5.103959065732e-008,-1.815363581601e+000
5.104558968437e-008,-2.677114154597e+000
5.105091859573e-008,-3.401045398318e+000
5.105677428642e-008,-4.149691781300e+000
5.106225235491e-008,-4.802812633127e+000
5.106804474476e-008,-5.433148805588e+000
5.106869266879e-008,-5.499687754485e+000
5.106998851684e-008,-5.630035943406e+000
5.107258021294e-008,-5.879021853273e+000
5.107745874252e-008,-6.299710470089e+000
5.107999732413e-008,-6.490952503939e+000
5.108298228574e-008,-6.689154163395e+000
5.108583446113e-008,-6.849712641950e+000
5.108621558488e-008,-6.869003412216e+000
5.108697783239e-008,-6.905990127217e+000
5.108850232741e-008,-6.973392667747e+000
5.109155131745e-008,-7.081602500077e+000
5.109764929753e-008,-7.191707879384e+000
5.110417946949e-008,-7.157018979850e+000
5.110831366860e-008,-7.057602697970e+000
5.111262831147e-008,-6.891616606817e+000
5.111653331792e-008,-6.687208123116e+000
5.112182002872e-008,-6.330155483868e+000
5.112747199260e-008,-5.849146219772e+000
5.113285692883e-008,-5.308039963043e+000
5.113964976286e-008,-4.532573148709e+000
5.114365372233e-008,-4.045785961107e+000
5.114814371577e-008,-3.482725621805e+000
5.115317722325e-008,-2.841929327338e+000
5.115954950693e-008,-2.006732562918e+000
5.116585121382e-008,-1.133034532857e+000
5.117128344377e-008,-3.266878479020e-001
5.117664727973e-008,5.220454450122e-001
5.118064760122e-008,1.184423703316e+000
5.118490549162e-008,1.905706344602e+000
5.119006050759e-008,2.783252594329e+000
5.119644734318e-008,3.828103860758e+000
5.119970260662e-008,4.327562509884e+000
5.120438395775e-008,4.995759650858e+000
